course_id,name,lat,lon,region,address,holes,phone,homepage,source,aliases
osm-way-616129406,에덴블루CC,37.054631,127.389042,경기,경기도 안성시 죽산면 한남정맥,,,https://www.edenblue.co.kr,osm-nominatim,Edenblue Country Club
osm-way-1264970482,에스앤제이스포츠,37.494561,127.502586,경기,경기도 양평군 공흥리 중앙로111번길,,,,osm-nominatim,
osm-way-289411211,에이치원클럽,37.184645,127.399522,경기,경기도 이천시 호법면 동산로,,,https://www.h1club.co.kr,osm-nominatim,H1 Club
osm-way-468993689,엠투골프장,37.224507,126.729487,경기,경기도 화성시 공룡로,,,,osm-nominatim,
osm-way-546372758,여주썬밸리CC,37.268765,127.738513,경기,경기도 여주시 간매리 강문로,,,https://www.sunvalley.co.kr,osm-nominatim,Yeoju Sun Valley Country Club & Spa
osm-way-1211589684,영재 파3골프랜드,37.258831,127.603211,경기,경기도 여주시 오계리 여주남로,,,,osm-nominatim,
osm-way-1365304735,오산체력단련장,37.076597,127.001984,경기,경기도 평택시 금각리 용소금각로,,,,osm-nominatim,
osm-way-391816718,올림픽CC,37.720997,126.893093,경기,경기도 고양시 덕양구 혜음령터널,,,https://www.olympicsports.co.kr/,osm-nominatim,Olympic Country Club
osm-way-558004291,왕성드림센터,37.368573,126.927139,경기,경기도 군포시 산본로,,,,osm-nominatim,
osm-way-471304660,용인CC,37.11267,127.344725,경기,경기도 용인시 배태리 한남정맥,,,https://www.yongincc.com/,osm-nominatim,Yong In Country Club
osm-way-378243995,용인플라자CC,37.133752,127.141312,경기,경기도 용인시 처인구 용인시남사교,,,,osm-nominatim,
osm-way-1213008164,웰링턴CC,37.166317,127.423147,경기,경기도 이천시 모가면 사실로,,,,osm-nominatim,Wellington Country Club
osm-way-404548547,위례골프장,37.478223,127.155312,경기,경기도 하남시 위례대로4길,,,,osm-nominatim,
osm-way-389263469,윈체스트GC,36.961049,127.287695,경기,경기도 안성시 서운면 오촌길,,,https://www.winchestgc.co.kr/,osm-nominatim,Winchest Golf Club
osm-way-1547600786,유명골프클럽,37.417176,127.107708,경기,경기도 성남시 수정구 제2경인고속도로,,,,osm-nominatim,
osm-node-4631389699,윤프로골프아카데미,37.295367,126.852739,경기,경기도 안산시 상록구 석호로,,,,osm-nominatim,
osm-way-389269714,은화삼CC,37.215934,127.220123,경기,경기도 용인시 처인구 백옥대로884번길,,,,osm-nominatim,
osm-way-505961222,이글골프장,36.991022,126.922448,경기,경기도 평택시 안중읍 학현4길,,,,osm-nominatim,
osm-way-1192397793,이글몬트CC,37.095787,127.321782,경기,경기도 안성시 보개면 동평길,,,https://www.eaglemontcc.co.kr/,osm-nominatim,Eaglemont Country Club
osm-way-378026237,이스트밸리CC,37.407258,127.3899,경기,경기도 광주시 곤지암읍 건업4교,,,,osm-nominatim,
osm-way-380278946,이천실크밸리GC,37.081305,127.575783,경기,경기도 이천시 율면 임곡길,,,https://www.silkvalleygc.co.kr,osm-nominatim,Icheon Silk Valley Golf Club
osm-way-380404841,이포CC,37.389992,127.498056,경기,경기도 여주시 금사면 장흥로,,,https://ipocc.com/,osm-nominatim,IPO Country Club
osm-way-1167546304,인그레인골프클럽,37.70787,126.565613,경기,경기도 김포시 월곶면 비석동로27번길,,,,osm-nominatim,
osm-relation-12546111,인서울27골프클럽,37.550645,126.788421,경기,경기도 서울특별시 강서구 오정로,,+82 2-6395-8000,,osm-nominatim,
osm-way-1469334192,인피션 골프클럽,37.602397,126.605242,경기,경기도 김포시 양촌읍 황금산단3로,,,,osm-nominatim,
osm-way-524450807,일동레이크GC,37.929981,127.316234,경기,경기도 포천시 유동리 화동로,,,https://www.ildonglakes.co.kr,osm-nominatim,Ildong Lakes Golf Club
osm-way-396057263,일산스프링힐스 CC,37.656241,126.812522,경기,경기도 고양시 덕양구 영심길,,,,osm-nominatim,
osm-relation-16421981,자유CC,37.208718,127.5678,경기,경기도 여주시 심석리 심석1길,,,https://www.jayucc.co.kr/,osm-nominatim,Jayu Country Club
osm-way-1218255249,장현그린골프클럽,37.728367,127.177753,경기,경기도 남양주시 진접읍 미주1교,,,,osm-nominatim,
osm-way-1215270537,정원골프,37.612987,126.718257,경기,경기도 김포시 장릉로,,,,osm-nominatim,
osm-node-11792031987,제이엠골프레슨아카데미,37.27495,127.448903,경기,경기도 이천시 경충대로,,,,osm-nominatim,
osm-way-278901214,제이원골프(J-Won Golf),37.433298,127.207419,경기,경기도 광주시 밭말길,,,,osm-nominatim,
osm-way-1486208015,제이유제이골프클럽,37.239945,126.610742,경기,경기도 안산시 단원구 대부황금로,,,,osm-nominatim,
osm-way-396059627,제이퍼블릭골프클럽,37.749161,126.846979,경기,경기도 파주시 조리읍 장곡로,,,https://www.jpublic.co.kr/,osm-nominatim,J-Public Paju Golf Club
osm-way-251716882,제일컨트리클럽,37.327185,126.867508,경기,경기도 안산시 상록구 성호로20길,,,,osm-nominatim,Jaeil Country Club
osm-way-278939419,조광컨트리(Jogwang Country),37.403729,127.212293,경기,경기도 광주시 순암로,,,,osm-nominatim,
osm-way-691337321,조일프라자골프클럽,37.234092,127.15607,경기,경기도 용인시 처인구 지삼로,,,http://www.joilgolf.com,osm-nominatim,Joil Plaza Golf Club
osm-way-389426876,중부CC,37.334567,127.3505,경기,경기도 광주시 곤지암읍 경충대로493번길,,,,osm-nominatim,
osm-way-288996325,지산CC,37.215387,127.33274,경기,경기도 용인시 처인구 평촌로43번길,,,,osm-nominatim,
osm-way-557830756,처인CC,37.170887,127.220937,경기,경기도 용인시 처인구 삼배울로,,,,osm-nominatim,
osm-way-586153130,청평마이다스CC,37.66483,127.45697,경기,경기도 가평군 설악면 다락재로,,,https://www.midasgolf.co.kr/,osm-nominatim,Cheongpyeong Midas Golf Course
osm-node-13227167343,캐슬렉스 이성대,37.49895,127.170062,경기,경기도 하남시 세종포천고속도로,,,,osm-nominatim,
osm-way-248407166,캐슬렉스서울GC,37.497607,127.168023,경기,경기도 하남시 세종포천고속도로,,,,osm-nominatim,
osm-way-546212853,캐슬파인GC,37.300889,127.744923,경기,경기도 여주시 부평리 부평로,,,https://www.castlepine.co.kr,osm-nominatim,Castle Pine Golf Club
osm-way-778930978,코리아 CC,37.220227,127.156167,경기,경기도 용인시 기흥구 수도권제2순환고속도로,,,,osm-nominatim,KOREA CC|코리아CC
osm-way-378252137,코리아CC 퍼블릭코스,37.223567,127.1236,경기,경기도 용인시 기흥구 기흥단지로,,,,osm-nominatim,
osm-way-625109492,코브스윙,37.864952,127.132214,경기,경기도 포천시 삼육사로,,,https://coveswing.com,osm-nominatim,COVE Swing
osm-node-4651000320,크리스탈밸리 골프클럽,37.794122,127.387508,경기,경기도 가평군 조종면 대보간선로,,,,osm-nominatim,
osm-way-524541821,클럽비전힐스CC,37.641446,127.268493,경기,경기도 남양주시 마치로,,+82 31 595 3355,https://www.visionhillscc.co.kr/,osm-nominatim,
osm-way-589300004,타이거CC,37.924156,126.891798,경기,경기도 파주시 술이홀로,,,https://www.tigercc.co.kr/,osm-nominatim,Tiger Country Club
osm-way-324443108,태광CC,37.283828,127.083965,경기,경기도 용인시 기흥구 영동고속도로,,,,osm-nominatim,Taekwang Country Club
osm-way-631060921,트리니티클럽,37.207862,127.5777,경기,경기도 여주시 하귀리 가남로,,,https://www.trinityclub.co.kr,osm-nominatim,Trinity Club
osm-way-391489343,티클라우드CC,37.965211,127.088966,경기,경기도 포천시 신북면 청신로,,,https://www.teecloud.co.kr,osm-nominatim,Tee Cloud Country Club
osm-way-389268856,파인크리크CC,37.093158,127.234728,경기,경기도 안성시 양성면 범티길,,,,osm-nominatim,
osm-way-472460342,파인힐클럽하우스,37.189777,127.038438,경기,경기도 오산시 세남로14번길,,,,osm-nominatim,
osm-node-5624543422,파주CC,37.843101,126.904023,경기,경기도 파주시 법원읍 수도권제2순환고속도로,,,,osm-nominatim,
osm-way-693455670,페럼클럽,37.209265,127.683572,경기,경기도 여주시 사곡리 점동로,,,https://www.ferrumclub.com/,osm-nominatim,Ferrum Club
osm-way-584454936,포레스트CC,37.8743,127.270469,경기,경기도 포천시 화현면 339,,,,osm-nominatim,
osm-way-391445387,포천 아도니스CC,37.96819,127.169929,경기,경기도 포천시 신북면 포천로,,,,osm-nominatim,
osm-way-589103856,포천GC,37.841184,127.237229,경기,경기도 포천시 우금리 한북정맥,,,,osm-nominatim,
osm-way-625107919,포천힐스 CC,37.885897,127.247293,경기,경기도 포천시 상성북리 반월산성로,,,,osm-nominatim,
osm-way-1333548764,프라자골프클럽,37.696907,126.735134,경기,경기도 고양시 일산서구 덕산로,,,,osm-nominatim,
osm-way-524541809,프리스턴벨리 CC,37.65561,127.452281,경기,경기도 가평군 설악면 유명로,,,https://pristinevalley.co.kr,osm-nominatim,Pristine Valley Golf Course
osm-relation-17728999,필로스CC,37.938376,127.332734,경기,경기도 포천시 기산리 387,,,http://www.philosgc.com/,osm-nominatim,Philos Country Club
osm-way-566861473,한림광릉CC(회원제),37.757447,127.242123,경기,경기도 남양주시 진접읍 수도권제2순환고속도로,,,,osm-nominatim,
osm-way-389269619,한림안성CC,37.085856,127.198973,경기,경기도 안성시 양성면 양성로,,,https://www.golfzoncounty.com/gcounty/info/main?cc_code=29,osm-nominatim,
osm-relation-11527738,한성CC,37.310452,127.120053,경기,경기도 용인시 기흥구 죽현로80번길,,,,osm-nominatim,
osm-way-391816723,한양 CC,37.656811,126.855387,경기,경기도 고양시 덕양구 수원문산고속도로,,,,osm-nominatim,
osm-way-550896014,한양파인 CC,37.654661,126.867435,경기,경기도 고양시 덕양구 원흥1로,,,,osm-nominatim,
osm-way-378243930,한원컨트리클럽,37.159245,127.133706,경기,경기도 용인시 전나무골길2번길,,,,osm-nominatim,
osm-way-541806050,해병대체력단련장,37.156773,126.939805,경기,경기도 화성시 봉담읍 방골길,,,,osm-nominatim,
osm-way-642736074,해비치CC,37.613424,127.295311,경기,경기도 남양주시 재재기로,,,,osm-nominatim,
osm-way-471309620,해솔리아CC,37.208369,127.184226,경기,경기도 용인시 처인구 백자로297번길,,,,osm-nominatim,Haesolia CC
osm-way-525432823,해슬리나인브릿지CC,37.253973,127.619973,경기,경기도 여주시 안금리 명품로,,,https://www.haesley.com,osm-nominatim,Hasley Nine Bridges Golf & Country Club
osm-node-12090174470,허니골프 본점,37.523848,127.221764,경기,경기도 하남시 하남대로,,,,osm-nominatim,
osm-way-378243761,화산CC,37.152661,127.235639,경기,경기도 용인시 처인구 화산로192번길,,,,osm-nominatim,
osm-way-471998659,화성골프클럽,37.228214,126.833797,경기,경기도 화성시 남양읍 남양로,,,,osm-nominatim,
osm-way-625850268,화성상록GC,37.193666,127.136131,경기,경기도 화성시 동탄순환대로,,,,osm-nominatim,
osm-way-278939421,화이트그린랜드(White Green Land),37.403891,127.210039,경기,경기도 광주시 성남이천로,,,,osm-nominatim,
osm-way-1194743326,휴리스골프,37.651452,126.589434,경기,경기도 김포시 대곶면 대명항로,,,,osm-nominatim,
osm-node-4634663907,SEASIDEGOLFCLUB,34.876225,128.420979,경남,경상남도 통영시 죽림리 죽림1로,,,,osm-nominatim,
osm-way-130539444,가야CC,35.273221,128.896908,경남,경상남도 김해시 묵방리 인제로,,,https://www.gayacc.com,osm-nominatim,Gaya Country Club
osm-relation-7171753,거제뷰CC,34.880118,128.588601,경남,경상남도 거제시 거제면 두동로,,,,osm-nominatim,Geoje View CC
osm-way-1204054191,거창골프랜드,35.67512,127.892094,경남,경상남도 거창군 송정리 운전3길,,,,osm-nominatim,
osm-way-572072541,고성CC,34.945326,128.35836,경남,경상남도 고성군 신월리 남해안대로,,,,osm-nominatim,
osm-way-572746672,고성노벨CC,35.067445,128.407355,경남,경상남도 고성군 회화면 1002,,,https://www.nobelcc.co.kr,osm-nominatim,Goseong Nobel Country Club
osm-way-1446179327,골프존카운티 사천,35.009761,127.950671,경남,경상남도 사천시 서포면 구송로,,,,osm-nominatim,
osm-relation-8956630,골프존카운티 사천,35.021602,127.954708,경남,경상남도 사천시 서포면 구송로,,,http://www.golfzoncounty.com/,osm-nominatim,Golfzon County Sacheon
osm-node-5130438491,굿샷골프존파크,35.229384,128.862735,경남,경상남도 김해시 주촌면 분성로,,,,osm-nominatim,
osm-way-1023089653,그랜드 골프클럽,35.216792,128.696067,경남,경상남도 창원시 성산구 원이대로773번길,,,,osm-nominatim,
osm-way-642986592,김해상록GC,35.273389,128.795753,경남,경상남도 김해시 한림면 동서대로,,,https://www.sangnokresort.co.kr/,osm-nominatim,Sangnok Golf Club
osm-way-573971671,다이아몬드CC,35.423382,129.031498,경남,경상남도 양산시 상북면 공원로3길,,,,osm-nominatim,
osm-way-476197136,덕포골프랜드,34.908403,128.705209,경남,경상남도 거제시 옥포대첩로,,,,osm-nominatim,Deokpo Golf Land
osm-way-627593170,동부산컨트리클럽,35.358143,129.184743,경남,경상남도 양산시 웅상 매곡외산로,,,,osm-nominatim,
osm-node-12374827914,동아골프랜드,35.170393,128.115595,경남,경상남도 진주시 큰들로114번길,,,,osm-nominatim,
osm-way-1075278597,동원로얄CC 통영,34.811054,128.427354,경남,경상남도 통영시 영운리 산양일주로,,,,osm-nominatim,
osm-way-387274002,동훈힐마루CC,35.495289,128.494273,경남,경상남도 창녕군 초곡리 중부내륙고속도로,,,,osm-nominatim,
osm-way-358722360,드비치GC,35.011986,128.673693,경남,경상남도 거제시 장목면 거제북로,,,,osm-nominatim,Debeach Golf Club
osm-way-339506188,레이크힐스경남컨트리클럽,35.309599,128.571828,경남,경상남도 창원시 의창구 무동로195번길,,,http://www.lakehills.co.kr/network/cc_gyeongnam/gyeongnam_main.html,osm-nominatim,Lake Hills Gyeongnam CC
osm-way-617691985,리더스컨트리클럽,35.475462,128.812141,경남,경상남도 밀양시 법흥리 법사길,,,https://www.leaderscc.co.kr/,osm-nominatim,Leaders Country Club
osm-way-735355770,명밀양 컨트리클럽,35.458958,128.735341,경남,경상남도 밀양시 제대리 송포로,,,https://www.miryangcc.co.kr/,osm-nominatim,Miryang Country Club
osm-way-1240165042,밀양노벨CC,35.476508,128.86377,경남,경상남도 밀양시 법흥리 상봉1길,,,https://www.miryangnobelcc.co.kr,osm-nominatim,Miryang Nobel Country Club
osm-way-1460436387,밀양에스파크컨트리클럽,35.496356,128.827566,경남,경상남도 밀양시 희곡리 밀양대로,,,,osm-nominatim,
osm-way-401023766,부곡컨트리클럽,35.447434,128.578313,경남,경상남도 창녕군 거문리 강정길,,,https://www.bkcc.co.kr,osm-nominatim,Bugok Country  Club
osm-way-1029215407,사우스케이프오너스클럽,34.837345,128.072792,경남,경상남도 남해군 창선면 흥선로,,,https://www.southcape.co.kr,osm-nominatim,South Cape Owner's Club
osm-way-370281786,사천체력단련장,35.101352,128.0837,경남,경상남도 진주시 정촌면 3,,,,osm-nominatim,
osm-relation-19163834,삼삼컨트리클럽,35.109789,128.047563,경남,경상남도 사천시 축동면 내축로,,,https://www.samsamcc.co.kr/,osm-nominatim,Samsam Country Club
osm-relation-5760711,서경타니CC,35.098806,128.019489,경남,경상남도 사천시 곤양면 1001,,055-831-7007,https://www.tanicc.co.kr/,osm-nominatim,Seogyeongtani Golf & Resort
osm-way-181563710,스카이뷰CC,35.688024,127.716443,경남,경상남도 함양군 대남리 대남로,,,https://www.skyviewcc.co.kr,osm-nominatim,Skyview Country Club
osm-relation-8101794,아난티 남해 골프클럽,34.772596,127.854689,경남,경상남도 남해군 남면 남서대로1179번길,,,,osm-nominatim,
osm-way-67971651,아델스코트CC,35.70092,128.084716,경남,경상남도 합천군 도리 광주대구고속도로,,,https://www.adelscott.co.kr,osm-nominatim,Adelscott Country Club
osm-way-574761837,아라미르 골프앤리조트,35.089828,128.748131,경남,경상남도 창원시 진해구 수제로,,,,osm-nominatim,
osm-way-490452692,양산CC,35.400249,129.042588,경남,경상남도 양산시 상북면 충렬로,,,,osm-nominatim,
osm-way-650395851,양산동원로얄컨트리클럽,35.395408,129.020373,경남,경상남도 양산시 어실로,,,,osm-nominatim,
osm-way-295407270,에덴벨리컨트리클럽,35.427445,128.99445,경남,경상남도 양산시 원동면 등산로,,,http://golf.edenvalley.co.kr/,osm-nominatim,Eden Valley Country Club
osm-way-530133278,에이원 CC,35.375524,129.174008,경남,경상남도 양산시 웅상 매곡1길,,,,osm-nominatim,
osm-way-666566985,에콜리안CC 거창,35.692825,128.057634,경남,경상남도 거창군 도리 도리4길,,,https://www.ecolian.or.kr,osm-nominatim,Ecolian Golf Club Geochang
osm-way-645101383,육군체력단련장,35.27977,128.359128,경남,경상남도 함안군 가야읍 함마대로,,,,osm-nominatim,
osm-way-669452632,의령리온CC,35.355997,128.183669,경남,경상남도 의령군 신전리 자굴산로,,,https://www.rieoncc.co.kr,osm-nominatim,Rieon Country Club
osm-way-645101379,의령친환경골프장,35.292235,128.290948,경남,경상남도 의령군 대산리 1040,,,https://의령친환경골프장.kr/,osm-nominatim,Uiryeong Eco Golf Club
osm-way-400849249,정산컨트리클럽,35.254067,128.809957,경남,경상남도 김해시 내삼리 서부로1637번길,,,https://www.jeongsancc.co.kr,osm-nominatim,Jeongsan Country Club
osm-relation-10359018,진산골프클럽,35.275243,127.911585,경남,경상남도 산청군 단성면 지리산대로,,,,osm-nominatim,
osm-way-689019071,진주컨트리클럽,35.175271,128.239931,경남,경상남도 진주시 진성면 진성로464번길,,,https://www.chinjucc.co.kr,osm-nominatim,Chinju Country Club
osm-relation-15486603,창원컨트리클럽,35.262813,128.661274,경남,경상남도 창원시 의창구 대봉로,,055-288-4112,https://www.changwoncountryclub.co.kr/,osm-nominatim,Changwon CC
osm-way-584913350,칠원골프랜드,35.271269,128.517509,경남,경상남도 함안군 오곡리 중부내륙고속도로,,,,osm-nominatim,
osm-way-1318032562,클럽디거창CC,35.59295,127.905093,경남,경상남도 거창군 덕산리 함양울산고속도로,,,https://www.clubd.com/,osm-nominatim,Club D Geochang Country Club
osm-way-306090506,통도 파인이스트 컨트리클럽,35.486414,129.100507,경남,경상남도 양산시 하북면 신평남부길,,+82 55 370 1300,http://www.tongdocc.co.kr/,osm-nominatim,Tongdo Finest Country Club
osm-way-400852434,포웰CC,35.236753,128.785285,경남,경상남도 김해시 진례면 고모로216번길,,,https://www.4wellcc.com/,osm-nominatim,4Well Country Club
osm-way-527791261,피플레이 골프클럽,35.285903,128.867344,경남,경상남도 김해시 나전리 생림대로,,,,osm-nominatim,
osm-way-1009206725,경주CC,35.865947,129.263266,경북,경상북도 경주시 보문로,,+82 54 778 8900,https://www.kyongjugolf.co.kr/,osm-nominatim,
osm-relation-9043468,경주신라CC,35.855534,129.284674,경북,경상북도 경주시 보문로,,+82 54 740 7114,https://sillacc.co.kr/,osm-nominatim,
osm-way-1447563632,고령오펠GC,35.814636,128.380714,경북,경상북도 고령군 다산면 성암로,,,https://www.ophelgc.com/_Goryeong/,osm-nominatim,Goryeong O'phel Golf Club
osm-way-115813323,골프장,35.904992,128.848135,경북,경상북도 경산시 진량읍 Daegudaero,,,,osm-nominatim,
osm-way-386241143,골프존카운티 선산,36.157339,128.450881,경북,경상북도 구미시 인덕리 낙동대로,,,http://sunsan.golfzoncounty.com/,osm-nominatim,Golfzon County Sunsan
osm-way-628481060,골프존카운티 청통,35.987747,128.81224,경북,경상북도 영천시 청통면 대동로,,,http://www.golfzoncounty.com/gcounty/info/main?cc_code=33,osm-nominatim,Golfzon County Cheongtong
osm-way-525072359,골프존카운티감포,35.775521,129.483904,경북,경상북도 경주시 감포읍 동해안로,,,,osm-nominatim,
osm-way-1529306833,골프존파크 장성 침촌점,36.082884,129.376415,경북,경상북도 포항시 북구 침촌마을길,,,,osm-nominatim,
osm-way-521310826,구미CC,36.168359,128.484225,경북,경상북도 구미시 인덕리 송백로,,,https://www.gumicc.com/,osm-nominatim,Gumi Country Club
osm-way-472074437,구평골프클럽,36.088487,128.43159,경북,경상북도 구미시 인동36길,,,,osm-nominatim,
osm-relation-8048333,남안동컨트리클럽,36.473826,128.61059,경북,경상북도 안동시 조탑리 중앙고속도로,,,http://namandongcc.com/,osm-nominatim,NamAndong Country Club
osm-way-514085723,뉴스프링빌2CC 백화산,36.283697,127.871694,경북,경상북도 상주시 호음리 백화로,,,https://www.newspring.co.kr/,osm-nominatim,New Springville II Golf & Resort Country Club (Baekhwasan)
osm-relation-10413469,대가야CC,35.715457,128.25012,경북,경상북도 고령군 대가야읍 대가야로,,,https://www.daegayacc.com/,osm-nominatim,Daegaya Country Club
osm-way-252253845,대구컨트리클럽 (Daegue Country Club),35.865936,128.811292,경북,경상북도 경산시 진량읍 해든길,,,http://www.daegucc.co.kr/,osm-nominatim,
osm-way-1013429685,대련골프클럽,36.045465,129.332901,경북,경상북도 포항시 흥해읍 새마을로,,,,osm-nominatim,
osm-way-523105765,더 그레이스컨트리클럽,35.661027,128.643896,경북,경상북도 청도군 각남면 각남로,,,https://www.grace-cc.co.kr/,osm-nominatim,The Grace Country Club
osm-way-1050656715,동락파크 골프장,36.094066,128.400548,경북,경상북도 구미시 중리 낙동강 자전거도로,,,,osm-nominatim,
osm-way-1135090255,루나엑스골프장,35.911616,129.314363,경북,경상북도 경주시 천강로,,,,osm-nominatim,
osm-way-503157516,리더스골프 구미본점,36.111271,128.333687,경북,경상북도 구미시 형곡중앙로,,,,osm-nominatim,
osm-way-620414034,마스터피스컨트리클럽,35.704679,128.218216,경북,경상북도 고령군 쌍림면 광주대구고속도로,,,https://www.masterpiecegc.com/,osm-nominatim,Master Piece Country Club
osm-way-132579213,마우나오션CC,35.684513,129.372436,경북,경상북도 경주시 동남로,,,,osm-nominatim,
osm-way-619064335,마이다스구미골프아카데미,36.082293,128.471006,경북,경상북도 칠곡군 가산면 학하들안2길,,,https://www.midasgolf.co.kr/GM/ClubInfo,osm-nominatim,Midas Gumi Golf Academy
osm-way-126591210,문경GC,36.714976,128.159759,경북,경상북도 문경시 고요리 문경골프장길,,,,osm-nominatim,
osm-way-1009205888,보문골프클럽,35.859793,129.273736,경북,경상북도 경주시 보문로,,+82 54 745 1680,http://golf.gtc.co.kr/,osm-nominatim,
osm-way-469387581,봉곡마스터골프클럽,36.151223,128.30181,경북,경상북도 구미시 원호리 부봉로,,,,osm-nominatim,
osm-way-523812158,블루원 디아너스 C.C.,35.823265,129.296239,경북,경상북도 경주시 보불로,,+82 1899 1888,https://gj.blueone.com/,osm-nominatim,
osm-relation-10358231,블루원상주CC,36.335461,127.945509,경북,경상북도 상주시 지산리 백화로,,,https://sj.blueone.com/,osm-nominatim,Blue One Sangju Golf Resort
osm-way-446830468,서라벌골프클럽,35.688982,129.278069,경북,경상북도 경주시 내외로,,,https://www.seorabolgc.com/,osm-nominatim,Seorabol Golf Club
osm-way-630681048,선리치GC,35.951018,129.205147,경북,경상북도 경주시 안강읍 검단장골길,,,,osm-nominatim,
osm-way-647973514,세븐밸리CC,36.015295,128.464063,경북,경상북도 칠곡군 석적읍 소학로,,,http://www.sevenvalley.co.kr/,osm-nominatim,Seven Valley Country Club
osm-way-253055978,시엘골프클럽 (Ciel Golf Club),35.994517,128.857624,경북,경상북도 영천시 청통면 대구포항고속도로,,,,osm-nominatim,
osm-way-1257715137,신동그린힐스CC,35.96123,128.477168,경북,경상북도 칠곡군 지천면 칠곡대로,,,,osm-nominatim,
osm-way-650704486,안강레전드골프클럽,35.998012,129.163425,경북,경상북도 경주시 안강읍 낙산길,,,https://www.legendgolf.co.kr/,osm-nominatim,Angang Legend Golf
osm-way-636992707,안동레이크골프클럽,36.564305,128.78251,경북,경상북도 안동시 관광단지로,,,https://golf.gtc.co.kr/ANDONGLAKE/main/index.asp,osm-nominatim,Andong Lake Golf Club
osm-way-548423879,안동리버힐 컨트리클럽,36.489736,128.573155,경북,경상북도 안동시 어담리 풍일로,,,http://www.안동리버힐.com/,osm-nominatim,Andong River Hill Country Club
osm-node-2522028152,알지골프,35.853837,128.764009,경북,경상북도 경산시 압량읍 금구길,,,,osm-nominatim,
osm-way-625485429,애플밸리컨트리클럽,36.224295,128.059361,경북,경상북도 김천시 능치리 작점로,,,https://www.applevalley.co.kr,osm-nominatim,Apple Valley Country Club
osm-way-370305870,에버그린 골프클럽,36.113459,128.436574,경북,경상북도 구미시 검성로,,,,osm-nominatim,
osm-way-999070410,에스골프클럽,36.028531,129.335258,경북,경상북도 포항시 남구 희망대로,,,,osm-nominatim,
osm-way-548252089,엠스클럽의성컨트리클럽,36.2817,128.556728,경북,경상북도 군위군 군위읍 농공신동길,,,http://us.msclub.co.kr/,osm-nominatim,MsClub Uiseong Country Club
osm-way-564192771,오션비치CC,36.342591,129.373599,경북,경상북도 영덕군 강구면 삼사2길,,,https://www.oceanbeachcc.com,osm-nominatim,Ocean Beach Country Club
osm-way-527588732,오션힐스 영천CC,36.043612,129.012989,경북,경상북도 영천시 임고면 운주로,,,https://oceanhills.com/,osm-nominatim,Ocean Hills Golf & Resort
osm-way-647858666,오션힐스 청도GC,35.675329,128.812678,경북,경상북도 청도군 매전면 곰티로,,,https://www.oceanhills.com/,osm-nominatim,Ocean Hills Golf & Resort Country Club
osm-way-471870266,오션힐스 포항CC,36.244855,129.350924,경북,경상북도 포항시 송라면 대전길,,,,osm-nominatim,
osm-way-253456063,오펠골프클럽 (O'phell Golf Club),36.009857,129.054334,경북,경상북도 영천시 고경면 28,,,,osm-nominatim,
osm-way-1239271302,울진마린CC,36.888035,129.397827,경북,경상북도 울진군 매화면 덕신3길,,,,osm-nominatim,
osm-way-1358464950,월드CC,36.765729,128.561294,경북,경상북도 영주시 충효로,,,,osm-nominatim,
osm-way-647934159,유니밸리컨트리클럽,35.680602,128.29176,경북,경상북도 고령군 쌍림면 율평로,,,http://www.univalley.co.kr,osm-nominatim,Univalley Country Club
osm-way-642775311,이스턴컨트리클럽,36.162653,129.362265,경북,경상북도 포항시 청하면 동해고속도로,,,http://www.easterncc.kr/,osm-nominatim,Eastern Country Club
osm-way-525071803,이스트힐CC,35.723345,129.378745,경북,경상북도 경주시 외남로,,,,osm-nominatim,
osm-way-476287205,인터불고 CC,35.794452,128.760296,경북,경상북도 경산시 삼성현로,,,,osm-nominatim,
osm-way-557916805,제이골프,36.161746,128.351076,경북,경상북도 구미시 문성리 문성9길,,,,osm-nominatim,
osm-way-1018282137,창포스카이골프랜드,36.073366,129.367044,경북,경상북도 포항시 북구 새천년대로1173번길,,+82 54 249 0707,,osm-nominatim,
osm-way-635470186,충성대체력단련장,35.997328,128.994095,경북,경상북도 영천시 고경면 호국로,,,,osm-nominatim,
osm-way-1449512742,칠곡아이위시CC,35.945012,128.373528,경북,경상북도 칠곡군 기산면 도고산 등산로,,,https://www.iwishcc.com/,osm-nominatim,Chilgok I-Wish Country Club
osm-way-1456013376,칼레이트CC,36.210572,128.523995,경북,경상북도 대구광역시 소보면 상주영천고속도로,,,,osm-nominatim,
osm-way-646492764,파라지오 컨트리클럽,36.293445,128.552688,경북,경상북도 의성군 안평리 서부로,,,https://www.paragio.co.kr/,osm-nominatim,Paragio Country Club
osm-way-625580437,파미힐스CC,36.00361,128.443586,경북,경상북도 칠곡군 왜관읍 경부고속도로,,,http://www.palmyhillscc.co.kr/,osm-nominatim,Palmy Hills Country Club
osm-way-1196810234,펜타뷰골프클럽,35.740497,128.859697,경북,경상북도 청도군 금천면 금천로,,,,osm-nominatim,
osm-way-527092703,포도CC,36.041444,128.057858,경북,경상북도 김천시 구성면 송죽2길,,,https://www.podocc.com,osm-nominatim,Podo Country Club
osm-way-471913617,포항CC,36.223064,129.339978,경북,경상북도 포항시 송라면 동해대로2751번길,,,https://pohangcc.com/,osm-nominatim,Pohang Country Club
osm-way-252899900,해림골프클럽,35.89888,128.814709,경북,경상북도 경산시 진량읍 대학로,,,http://www.hlgolf.co.kr/,osm-nominatim,Haelim Golf Club
