course_name,play_date,tee_time,green_fee,source,booking_url,slots,hole_info,row_id
아난티중앙(야간),2026-09-18,18:11,120000,golfpang,,,18홀,tr_220037834
포웰(안성)cc,2026-09-18,18:18,135000,golfpang,,,18홀,tr_220184087
빅토리아-퍼9,2026-09-18,18:27,89000,golfpang,,,18홀,tr_220193162
아난티중앙(야간),2026-09-18,17:35,130000,golfpang,,,18홀,tr_220037833
아세코밸리-퍼9,2026-09-18,17:38,120000,golfpang,,,18홀,tr_220190159
포웰(안성)cc,2026-09-18,18:46,122000,golfpang,,,18홀,tr_220184088
포웰(안성)cc,2026-09-18,19:42,112000,golfpang,,,18홀,tr_220184089
골프클럽Q,2026-09-18,18:15,120000,golfpang,,,18홀,tr_220306882
포웰(안성)cc,2026-09-18,18:25,109000,golfpang,,,18홀,tr_220306932
용인플라자,2026-09-18,18:00,140000,golfpang,,,18홀,tr_218983843
블루원용인,2026-09-18,18:36,140000,golfpang,,,18홀,tr_220327784
아세코밸리-퍼9,2026-09-18,17:24,120000,golfpang,,,18홀,tr_219552958
이포,2026-09-18,18:55,120000,golfpang,,,18홀,tr_220324012
비에이비스타(퍼),2026-09-18,18:45,90000,golfpang,,,18홀,tr_220321556
포웰(안성)cc,2026-09-18,19:14,99000,golfpang,,,18홀,tr_220289784
그린힐,2026-09-18,18:50,97000,golfpang,,,18홀,tr_219999134
클럽72,2026-09-18,17:50,150000,golfpang,,,18홀,tr_219986830
클럽72,2026-09-18,18:46,140000,golfpang,,,18홀,tr_220274357
포웰(안성)cc,2026-09-18,18:25,109000,golfpang,,,18홀,tr_220274452
아난티중앙(야간),2026-09-18,17:35,120000,golfpang,,,18홀,tr_220253153
아난티중앙(야간),2026-09-18,17:17,120000,golfpang,,,18홀,tr_220253152
아세코밸리-퍼9,2026-09-18,18:00,120000,golfpang,,,18홀,tr_219320004
빅토리아-퍼9,2026-09-18,18:00,89000,golfpang,,,18홀,tr_220217704
비에이비스타(퍼),2026-09-18,18:31,100000,golfpang,,,18홀,tr_220302084
골프클럽Q,2026-09-18,18:30,130000,golfpang,,,18홀,tr_220217691
한림용인,2026-09-18,18:00,130000,golfpang,,,18홀,tr_220217983
한림용인,2026-09-18,17:59,135000,golfpang,,,18홀,tr_220035827
포웰(안성)cc,2026-09-18,18:25,109000,golfpang,,,18홀,tr_220283354
블루원용인(퍼),2026-09-18,18:01,110000,golfpang,,,18홀,tr_220307156
블루원용인,2026-09-18,18:36,140000,golfpang,,,18홀,tr_220307128
비에이비스타,2026-09-18,18:18,130000,golfpang,,,18홀,tr_220307053
그린힐,2026-09-18,18:31,105000,golfpang,,,18홀,tr_220218049
클럽72,2026-09-18,18:39,140000,golfpang,,,18홀,tr_220207716
그린힐,2026-09-18,19:00,97000,golfpang,,,18홀,tr_219982944
블루원용인(퍼),2026-09-18,18:01,110000,golfpang,,,18홀,tr_220306312
블루원용인(퍼),2026-09-18,18:01,110000,golfpang,,,18홀,tr_220242443
블루원용인,2026-09-18,18:36,140000,golfpang,,,18홀,tr_220242354
포웰(안성)cc,2026-09-18,19:14,99000,golfpang,,,18홀,tr_220035686
블루원용인,2026-09-18,19:04,140000,golfpang,,,18홀,tr_220305618
포웰(안성)cc,2026-09-18,19:10,99000,golfpang,,,18홀,tr_220204584
포웰(안성)cc,2026-09-18,19:10,99000,golfpang,,,18홀,tr_220204498
아난티중앙(야간),2026-09-18,18:29,120000,golfpang,,,18홀,tr_220088187
아난티중앙(야간),2026-09-18,17:17,120000,golfpang,,,18홀,tr_220088186
이포,2026-09-18,18:55,130000,golfpang,,,18홀,tr_220121508
이포,2026-09-18,19:09,120000,golfpang,,,18홀,tr_220193417
비에이비스타(퍼),2026-09-18,18:38,90000,golfpang,,,18홀,tr_220238951
세현,2026-09-18,18:09,180000,golfpang,,,18홀,tr_220103248
한림용인,2026-09-18,17:52,135000,golfpang,,,18홀,tr_220214024
해솔리아,2026-09-18,18:18,130000,golfpang,,,18홀,tr_220214195
골프클럽Q,2026-09-18,17:31,130000,golfpang,,,18홀,tr_220214166
클럽72,2026-09-18,19:21,140000,golfpang,,,18홀,tr_220152697
세현,2026-09-18,19:33,150000,golfpang,,,18홀,tr_220218371
아난티중앙(야간),2026-09-18,18:29,120000,golfpang,,,18홀,tr_219785806
빅토리아-퍼9,2026-09-18,18:34,89000,golfpang,,,18홀,tr_220210532
한림용인,2026-09-18,18:34,125000,golfpang,,,18홀,tr_220036839
해솔리아,2026-09-18,18:39,130000,golfpang,,,18홀,tr_220129524
한림용인,2026-09-18,18:06,130000,golfpang,,,18홀,tr_220036838
세현,2026-09-18,18:09,150000,golfpang,,,18홀,tr_220218362
아세코밸리-퍼9,2026-09-18,18:13,120000,golfpang,,,18홀,tr_220210814
빅토리아-퍼9,2026-09-18,18:13,89000,golfpang,,,18홀,tr_220210528
포웰(안성)cc,2026-09-18,18:25,118000,golfpang,,,18홀,tr_220210541
아난티중앙(야간),2026-09-18,17:17,120000,golfpang,,,18홀,tr_219785805
한림용인,2026-09-18,17:52,135000,golfpang,,,18홀,tr_220036837
포웰(안성)cc,2026-09-18,19:49,102000,golfpang,,,18홀,tr_220210555
클럽72,2026-09-18,19:35,140000,golfpang,,,18홀,tr_220204956
클럽72,2026-09-18,18:46,140000,golfpang,,,18홀,tr_220152696
포웰(안성)cc,2026-09-18,18:53,112000,golfpang,,,18홀,tr_220210556
세현,2026-09-18,18:58,150000,golfpang,,,18홀,tr_220218379
빅토리아-퍼9,2026-09-18,19:09,89000,golfpang,,,18홀,tr_220210530
비에이비스타,2026-09-18,18:31,130000,golfpang,,,18홀,tr_220209647
이포,2026-09-18,18:48,130000,golfpang,,,18홀,tr_220299666
블루원용인,2026-09-18,18:36,140000,golfpang,,,18홀,tr_220301698
이포,2026-09-18,19:09,120000,golfpang,,,18홀,tr_220299935
아세코밸리-퍼9,2026-09-18,17:24,120000,golfpang,,,18홀,tr_220242491
그린힐,2026-09-18,18:38,110000,golfpang,,,18홀,tr_220242479
아세코밸리-퍼9,2026-09-18,17:10,120000,golfpang,,,18홀,tr_220242486
클럽72,2026-09-18,18:39,140000,golfpang,,,18홀,tr_220242535
클럽72,2026-09-18,18:53,140000,golfpang,,,18홀,tr_220242559
그린힐,2026-09-18,18:31,110000,golfpang,,,18홀,tr_220242445
그린힐,2026-09-18,19:00,97000,golfpang,,,18홀,tr_219999136
한림용인,2026-09-18,18:06,130000,golfpang,,,18홀,tr_220215658
골프클럽Q,2026-09-18,17:33,130000,golfpang,,,18홀,tr_220215183
한림용인,2026-09-18,18:13,130000,golfpang,,,18홀,tr_220289723
포웰(안성)cc,2026-09-18,18:39,115000,golfpang,,,18홀,tr_220289630
그린힐,2026-09-18,18:31,110000,golfpang,,,18홀,tr_220205811
한림용인,2026-09-18,18:41,125000,golfpang,,,18홀,tr_220289280
클럽72,2026-09-18,17:58,150000,golfpang,,,18홀,tr_220212011
클럽72,2026-09-18,19:10,140000,golfpang,,,18홀,tr_220274611
클럽72,2026-09-18,19:10,140000,golfpang,,,18홀,tr_220274661
이포,2026-09-18,18:41,130000,golfpang,,,18홀,tr_220056682
이포,2026-09-18,19:02,120000,golfpang,,,18홀,tr_220056689
용인플라자,2026-09-18,18:13,160000,golfpang,,,18홀,tr_219929386
세현,2026-09-18,18:16,150000,golfpang,,,18홀,tr_220218373
한림용인,2026-09-18,18:27,130000,golfpang,,,18홀,tr_220035740
포웰(안성)cc,2026-09-18,19:49,102000,golfpang,,,18홀,tr_220014211
한림용인,2026-09-18,18:48,125000,golfpang,,,18홀,tr_220035738
용인플라자,2026-09-18,18:48,160000,golfpang,,,18홀,tr_219929388
세현,2026-09-18,18:58,150000,golfpang,,,18홀,tr_220218381
포웰(안성)cc,2026-09-18,19:00,112000,golfpang,,,18홀,tr_220014210
빅토리아-퍼9,2026-09-18,19:09,89000,golfpang,,,18홀,tr_220211709
아난티중앙(야간),2026-09-18,17:35,120000,golfpang,,,18홀,tr_220037883
아난티중앙(야간),2026-09-18,18:29,120000,golfpang,,,18홀,tr_220037884
포웰(안성)cc,2026-09-18,19:14,112000,golfpang,,,18홀,tr_220014209
클럽72,2026-09-18,18:46,140000,golfpang,,,18홀,tr_219822487
한림용인,2026-09-18,17:59,135000,golfpang,,,18홀,tr_220035739
해솔리아,2026-09-18,18:39,130000,golfpang,,,18홀,tr_220125454
용인플라자,2026-09-18,18:26,160000,golfpang,,,18홀,tr_219929387
빅토리아-퍼9,2026-09-18,18:34,89000,golfpang,,,18홀,tr_219749318
빅토리아-퍼9,2026-09-18,18:13,89000,golfpang,,,18홀,tr_219749320
클럽72,2026-09-18,19:35,140000,golfpang,,,18홀,tr_219822485
세현,2026-09-18,19:26,150000,golfpang,,,18홀,tr_220218404
클럽72,2026-09-18,19:21,140000,golfpang,,,18홀,tr_219822486
이포,2026-09-18,18:41,130000,golfpang,,,18홀,tr_220203059
비에이비스타(퍼),2026-09-18,18:38,90000,golfpang,,,18홀,tr_220252953
해솔리아,2026-09-18,18:11,130000,golfpang,,,18홀,tr_220037879
한림용인,2026-09-18,18:13,130000,golfpang,,,18홀,tr_220203507
한림용인,2026-09-18,18:41,125000,golfpang,,,18홀,tr_220035870
클럽72,2026-09-18,18:46,140000,golfpang,,,18홀,tr_220034935
클럽72,2026-09-18,18:46,140000,golfpang,,,18홀,tr_220283057
포웰(안성)cc,2026-09-18,18:25,118000,golfpang,,,18홀,tr_220035614
포웰(안성)cc,2026-09-18,18:25,118000,golfpang,,,18홀,tr_220218406
비에이비스타,2026-09-18,18:44,130000,golfpang,,,18홀,tr_220126163
골프클럽Q,2026-09-18,18:15,120000,golfpang,,,18홀,tr_220260864
포웰(안성)cc,2026-09-18,19:42,102000,golfpang,,,18홀,tr_220127425
포웰(안성)cc,2026-09-18,18:46,112000,golfpang,,,18홀,tr_220127426
포웰(안성)cc,2026-09-18,18:25,118000,golfpang,,,18홀,tr_220127424
한림용인,2026-09-18,18:06,130000,golfpang,,,18홀,tr_220213487
해솔리아,2026-09-18,17:15,140000,golfpang,,,18홀,tr_220201335
해솔리아,2026-09-18,18:04,130000,golfpang,,,18홀,tr_220201336
해솔리아,2026-09-18,18:32,130000,golfpang,,,18홀,tr_220201337
그린힐,2026-09-18,18:31,110000,golfpang,,,18홀,tr_220218330
세현,2026-09-18,17:20,180000,golfpang,,,18홀,tr_219778453
베르힐(영종),2026-09-18,17:29,190000,golfpang,,,18홀,tr_219778463
베르힐(영종),2026-09-18,17:39,190000,golfpang,,,18홀,tr_219777002
한림용인,2026-09-18,17:52,135000,golfpang,,,18홀,tr_220035811
빅토리아-퍼9,2026-09-18,18:13,89000,golfpang,,,18홀,tr_220256067
한림용인,2026-09-18,18:13,130000,golfpang,,,18홀,tr_220256027
한림용인,2026-09-18,17:52,135000,golfpang,,,18홀,tr_220174510
클럽72,2026-09-18,18:39,140000,golfpang,,,18홀,tr_220174628
아세코밸리-퍼9,2026-09-18,17:10,120000,golfpang,,,18홀,tr_220174574
세현,2026-09-18,18:09,150000,golfpang,,,18홀,tr_220033061
그린힐,2026-09-18,18:31,110000,golfpang,,,18홀,tr_220203872
포웰(안성)cc,2026-09-18,18:46,122000,golfpang,,,18홀,tr_220200261
세현,2026-09-18,17:48,170000,golfpang,,,18홀,tr_220199834
클럽72,2026-09-18,18:25,140000,golfpang,,,18홀,tr_220200443
세현,2026-09-18,18:02,170000,golfpang,,,18홀,tr_220199835
클럽72,2026-09-18,19:35,130000,golfpang,,,18홀,tr_220200444
포웰(안성)cc,2026-09-18,18:18,132000,golfpang,,,18홀,tr_220200260
포웰(안성)cc,2026-09-18,19:35,112000,golfpang,,,18홀,tr_220200262
세현,2026-09-18,18:30,170000,golfpang,,,18홀,tr_220199836
클럽72,2026-09-18,17:50,150000,golfpang,,,18홀,tr_220200442
그린힐,2026-09-18,18:50,97000,golfpang,,,18홀,tr_219999133
클럽72,2026-09-18,17:50,150000,golfpang,,,18홀,tr_220210292
클럽72,2026-09-18,18:39,140000,golfpang,,,18홀,tr_220203715
클럽72,2026-09-18,19:21,130000,golfpang,,,18홀,tr_219550538
블루원용인(퍼),2026-09-18,18:01,110000,golfpang,,,18홀,tr_220242416
블루원용인,2026-09-18,18:29,140000,golfpang,,,18홀,tr_220242390
클럽72,2026-09-18,18:41,140000,golfpang,,,18홀,tr_220242090
세현,2026-09-18,19:19,150000,golfpang,,,18홀,tr_219184009
세현,2026-09-18,18:09,150000,golfpang,,,18홀,tr_219184008
포웰(안성)cc,2026-09-18,17:50,118000,golfpang,,,18홀,tr_220241259
이포,2026-09-18,18:48,130000,golfpang,,,18홀,tr_220238955
비에이비스타(퍼),2026-09-18,18:38,115000,golfpang,,,18홀,tr_220238909
아난티중앙(야간),2026-09-18,17:35,120000,golfpang,,,18홀,tr_220236460
블루원용인,2026-09-18,18:36,165000,golfpang,,,18홀,tr_220001546
아세코밸리-퍼9,2026-09-18,16:35,120000,golfpang,,,18홀,tr_219932315
이천실크밸리,2026-09-18,18:24,115000,golfpang,,,18홀,tr_219922761
용인플라자,2026-09-18,17:30,160000,golfpang,,,18홀,tr_219528700
세현,2026-09-18,17:34,170000,golfpang,,,18홀,tr_219911662
아난티중앙(야간),2026-09-18,17:35,130000,golfpang,,,18홀,tr_220026902
용인(비공개),2026-09-18,17:35,140000,golfpang,,,18홀,tr_219999235
아세코밸리-퍼9,2026-09-18,17:38,120000,golfpang,,,18홀,tr_219932316
골프존 안성W,2026-09-18,17:42,120000,golfpang,,,18홀,tr_220037136
포웰(안성)cc,2026-09-18,17:57,132000,golfpang,,,18홀,tr_219987629
세현,2026-09-18,18:02,170000,golfpang,,,18홀,tr_219911663
용인(비공개),2026-09-18,18:03,140000,golfpang,,,18홀,tr_219999236
리베라,2026-09-18,18:52,140000,golfpang,,,18홀,tr_219986301
용인플라자,2026-09-18,18:05,160000,golfpang,,,18홀,tr_219528701
리베라,2026-09-18,18:59,140000,golfpang,,,18홀,tr_219986302
골프존 안성W,2026-09-18,19:06,110000,golfpang,,,18홀,tr_220037138
해솔리아,2026-09-18,18:32,130000,golfpang,,,18홀,tr_220208967
용인플라자,2026-09-18,18:33,160000,golfpang,,,18홀,tr_219528702
세현,2026-09-18,18:37,170000,golfpang,,,18홀,tr_219911664
골프존 안성W,2026-09-18,18:38,110000,golfpang,,,18홀,tr_220037137
포웰(안성)cc,2026-09-18,18:46,122000,golfpang,,,18홀,tr_219987630
해솔리아,2026-09-18,18:11,130000,golfpang,,,18홀,tr_220208966
빅토리아-퍼9,2026-09-18,18:13,89000,golfpang,,,18홀,tr_219778163
용인(비공개),2026-09-18,18:17,140000,golfpang,,,18홀,tr_219999237
아난티중앙(야간),2026-09-18,18:20,120000,golfpang,,,18홀,tr_220026903
클럽72,2026-09-18,19:21,130000,golfpang,,,18홀,tr_220179232
빅토리아-퍼9,2026-09-18,17:38,89000,golfpang,,,18홀,tr_220007688
아세코밸리-퍼9,2026-09-18,16:35,120000,golfpang,,,18홀,tr_219951387
리베라,2026-09-18,19:20,140000,golfpang,,,18홀,tr_220190584
해솔리아,2026-09-18,18:39,130000,golfpang,,,18홀,tr_220127938
클럽72,2026-09-18,18:25,140000,golfpang,,,18홀,tr_220179231
한림용인,2026-09-18,17:24,150000,golfpang,,,18홀,tr_220088072
이천실크밸리,2026-09-18,18:24,115000,golfpang,,,18홀,tr_219961777
해솔리아,2026-09-18,18:11,130000,golfpang,,,18홀,tr_220127937
해솔리아,2026-09-18,17:29,140000,golfpang,,,18홀,tr_220127936
한림용인,2026-09-18,17:59,135000,golfpang,,,18홀,tr_220088073
리베라,2026-09-18,19:13,140000,golfpang,,,18홀,tr_220190583
한림용인,2026-09-18,18:34,130000,golfpang,,,18홀,tr_220088071
용인플라자,2026-09-18,18:13,160000,golfpang,,,18홀,tr_220220479
비에이비스타,2026-09-18,18:17,130000,golfpang,,,18홀,tr_220023751
해솔리아,2026-09-18,18:18,130000,golfpang,,,18홀,tr_220219936
그린힐,2026-09-18,18:38,110000,golfpang,,,18홀,tr_220218470
그린힐,2026-09-18,18:31,110000,golfpang,,,18홀,tr_220218459
한림용인,2026-09-18,17:52,135000,golfpang,,,18홀,tr_220218480
세현,2026-09-18,18:58,150000,golfpang,,,18홀,tr_220034021
세현,2026-09-18,18:23,150000,golfpang,,,18홀,tr_220034022
세현,2026-09-18,18:09,150000,golfpang,,,18홀,tr_220034020
인천그랜드,2026-09-18,18:01,179000,golfpang,,,18홀,tr_220180275
한림용인,2026-09-18,18:34,125000,golfpang,,,18홀,tr_220128221
한림용인,2026-09-18,18:06,130000,golfpang,,,18홀,tr_220214941
한림용인,2026-09-18,17:52,135000,golfpang,,,18홀,tr_220214933
해솔리아,2026-09-18,18:18,130000,golfpang,,,18홀,tr_220214889
해솔리아,2026-09-18,18:11,130000,golfpang,,,18홀,tr_220214884
골프존 안성W,2026-09-18,19:20,110000,golfpang,,,18홀,tr_220055656
한림용인,2026-09-18,17:52,135000,golfpang,,,18홀,tr_220150594
클럽72,2026-09-18,19:03,130000,golfpang,,,18홀,tr_219444044
클럽72,2026-09-18,18:39,140000,golfpang,,,18홀,tr_220004699
인천그랜드,2026-09-18,18:01,179000,golfpang,,,18홀,tr_220095326
클럽72,2026-09-18,18:40,140000,golfpang,,,18홀,tr_220210774
클럽72,2026-09-18,17:58,150000,golfpang,,,18홀,tr_220210726
한림용인,2026-09-18,18:06,130000,golfpang,,,18홀,tr_220210427
인천그랜드,2026-09-18,18:36,179000,golfpang,,,18홀,tr_220210423
클럽72,2026-09-18,18:39,140000,golfpang,,,18홀,tr_220210403
골프클럽Q,2026-09-18,18:00,120000,golfpang,,,18홀,tr_220204015
세현,2026-09-18,17:41,170000,golfpang,,,18홀,tr_219655781
클럽72,2026-09-18,17:08,150000,golfpang,,,18홀,tr_220088804
아난티중앙(야간),2026-09-18,17:35,140000,golfpang,,,18홀,tr_220149883
아난티중앙(야간),2026-09-18,18:20,130000,golfpang,,,18홀,tr_220149884
세현,2026-09-18,18:30,170000,golfpang,,,18홀,tr_220070088
이천실크밸리,2026-09-18,18:31,115000,golfpang,,,18홀,tr_220126138
포웰(안성)cc,2026-09-18,19:42,112000,golfpang,,,18홀,tr_220128006
세현,2026-09-18,18:44,170000,golfpang,,,18홀,tr_220070089
포웰(안성)cc,2026-09-18,18:18,135000,golfpang,,,18홀,tr_220128004
아세코밸리-퍼9,2026-09-18,16:35,120000,golfpang,,,18홀,tr_220106334
빅토리아-퍼9,2026-09-18,17:52,89000,golfpang,,,18홀,tr_220058089
포웰(안성)cc,2026-09-18,18:46,122000,golfpang,,,18홀,tr_220128005
세현,2026-09-18,17:34,170000,golfpang,,,18홀,tr_220070087
해솔리아,2026-09-18,18:11,130000,golfpang,,,18홀,tr_220128437
용인플라자,2026-09-18,17:30,160000,golfpang,,,18홀,tr_220128849
용인플라자,2026-09-18,18:34,160000,golfpang,,,18홀,tr_220128851
용인플라자,2026-09-18,18:05,160000,golfpang,,,18홀,tr_220128850
이천실크밸리,2026-09-18,18:31,115000,golfpang,,,18홀,tr_220127146
아세코밸리-퍼9,2026-09-18,16:35,120000,golfpang,,,18홀,tr_220088334
빅토리아-퍼9,2026-09-18,18:06,89000,golfpang,,,18홀,tr_220126871
클럽72,2026-09-18,18:04,140000,golfpang,,,18홀,tr_219769809
클럽72,2026-09-18,17:01,150000,golfpang,,,18홀,tr_219769808
클럽72,2026-09-18,19:00,130000,golfpang,,,18홀,tr_219769810
해솔리아,2026-09-18,18:04,130000,golfpang,,,18홀,tr_220126446
해솔리아,2026-09-18,18:11,130000,golfpang,,,18홀,tr_220126447
해솔리아,2026-09-18,17:29,140000,golfpang,,,18홀,tr_220126445
윈체스트,2026-09-18,17:15,170000,golfpang,,,18홀,tr_217891742
용인플라자,2026-09-18,17:30,160000,golfpang,,,18홀,tr_219553038
용인플라자,2026-09-18,17:31,160000,golfpang,,,18홀,tr_219553037
세현,2026-09-18,17:34,180000,golfpang,,,18홀,tr_219164120
한림용인,2026-09-18,17:38,140000,golfpang,,,18홀,tr_220038558
용인플라자,2026-09-18,17:44,160000,golfpang,,,18홀,tr_219553039
아난티중앙(야간),2026-09-18,17:44,130000,golfpang,,,18홀,tr_220046045
세현,2026-09-18,17:48,180000,golfpang,,,18홀,tr_219164121
빅토리아-퍼9,2026-09-18,17:52,89000,golfpang,,,18홀,tr_219749673
이천실크밸리,2026-09-18,17:56,120000,golfpang,,,18홀,tr_219913061
한림용인,2026-09-18,17:59,140000,golfpang,,,18홀,tr_220038559
아난티중앙(야간),2026-09-18,18:11,120000,golfpang,,,18홀,tr_220046046
한림용인,2026-09-18,18:34,135000,golfpang,,,18홀,tr_220038560
세현,2026-09-18,17:55,180000,golfpang,,,18홀,tr_219164122
아세코밸리-퍼9,2026-09-18,16:35,120000,golfpang,,,18홀,tr_219912867
유니아일랜드,2026-09-18,16:38,120000,golfpang,,,18홀,tr_219934154
윈체스트,2026-09-18,17:01,170000,golfpang,,,18홀,tr_217891741
골프존 안성W,2026-09-18,19:06,110000,golfpang,,,18홀,tr_220049189
골프존 안성W,2026-09-18,17:42,120000,golfpang,,,18홀,tr_220049187
골프존 안성W,2026-09-18,18:38,110000,golfpang,,,18홀,tr_220049188
파주,2026-09-18,18:44,160000,golfpang,,,18홀,tr_220370691
베스트밸리-퍼9,2026-09-18,18:02,130000,golfpang,,,18홀,tr_219999177
필로스,2026-09-18,18:00,130000,golfpang,,,18홀,tr_219688793
베스트밸리-퍼9,2026-09-18,18:02,130000,golfpang,,,18홀,tr_220305301
라싸,2026-09-18,18:35,139000,golfpang,,,18홀,tr_220174559
필로스,2026-09-18,17:54,130000,golfpang,,,18홀,tr_219688791
비콘힐스,2026-09-18,18:47,80000,golfpang,,,18홀,tr_220305273
파주,2026-09-18,18:37,160000,golfpang,,,18홀,tr_220306449
몽베르(대중제),2026-09-18,18:38,130000,golfpang,,,18홀,tr_220034608
비콘힐스,2026-09-18,18:40,80000,golfpang,,,18홀,tr_220305271
라싸,2026-09-18,18:00,139000,golfpang,,,18홀,tr_220174558
한림광릉,2026-09-18,18:41,130000,golfpang,,,18홀,tr_220258443
한림광릉,2026-09-18,18:41,130000,golfpang,,,18홀,tr_219715714
세레니티-강촌,2026-09-18,18:42,110000,golfpang,,,18홀,tr_220305424
세레니티-강촌,2026-09-18,18:14,110000,golfpang,,,18홀,tr_220305399
필로스,2026-09-18,18:20,130000,golfpang,,,18홀,tr_219688792
파주,2026-09-18,18:23,160000,golfpang,,,18홀,tr_220306428
세레니티-강촌,2026-09-18,18:28,110000,golfpang,,,18홀,tr_219968065
몽베르(대중제),2026-09-18,18:31,130000,golfpang,,,18홀,tr_219716428
비콘힐스,2026-09-18,18:33,80000,golfpang,,,18홀,tr_220305268
세레니티-강촌,2026-09-18,18:56,110000,golfpang,,,18홀,tr_220366434
세레니티-강촌,2026-09-18,18:42,110000,golfpang,,,18홀,tr_220366433
세레니티-강촌,2026-09-18,18:28,110000,golfpang,,,18홀,tr_220366431
포레스트힐,2026-09-18,18:52,120000,golfpang,,,18홀,tr_220230705
베스트밸리-퍼9,2026-09-18,18:02,130000,golfpang,,,18홀,tr_220209401
한림광릉,2026-09-18,18:41,130000,golfpang,,,18홀,tr_220209487
라싸,2026-09-18,18:00,139000,golfpang,,,18홀,tr_220209386
라싸,2026-09-18,17:32,149000,golfpang,,,18홀,tr_220209385
남양주(퍼9),2026-09-18,16:47,119000,golfpang,,,18홀,tr_219002120
파주타이거,2026-09-18,17:35,170000,golfpang,,,18홀,tr_220209468
파주,2026-09-18,18:37,160000,golfpang,,,18홀,tr_220209438
필로스,2026-09-18,18:27,130000,golfpang,,,18홀,tr_220084981
비콘힐스,2026-09-18,18:33,80000,golfpang,,,18홀,tr_220201900
라싸,2026-09-18,17:39,139000,golfpang,,,18홀,tr_220216312
비콘힐스,2026-09-18,19:08,80000,golfpang,,,18홀,tr_220201901
파주타이거,2026-09-18,18:35,170000,golfpang,,,18홀,tr_220206706
포레스트힐,2026-09-18,18:38,120000,golfpang,,,18홀,tr_220230679
한림광릉,2026-09-18,18:41,130000,golfpang,,,18홀,tr_220206789
파주,2026-09-18,18:44,160000,golfpang,,,18홀,tr_220205727
한림광릉,2026-09-18,18:48,130000,golfpang,,,18홀,tr_220342022
포레스트힐,2026-09-18,18:59,120000,golfpang,,,18홀,tr_218649494
라싸,2026-09-18,19:03,139000,golfpang,,,18홀,tr_220216350
라싸,2026-09-18,18:00,139000,golfpang,,,18홀,tr_219717066
필로스,2026-09-18,18:00,130000,golfpang,,,18홀,tr_220084980
한림광릉,2026-09-18,18:48,130000,golfpang,,,18홀,tr_220362352
한림광릉,2026-09-18,18:41,130000,golfpang,,,18홀,tr_220125668
라싸,2026-09-18,18:35,129000,golfpang,,,18홀,tr_220261217
파주,2026-09-18,18:44,160000,golfpang,,,18홀,tr_220204641
라싸,2026-09-18,18:35,129000,golfpang,,,18홀,tr_220327826
라싸,2026-09-18,18:35,129000,golfpang,,,18홀,tr_220346460
라싸,2026-09-18,18:35,129000,golfpang,,,18홀,tr_220216386
라싸,2026-09-18,18:35,139000,golfpang,,,18홀,tr_220289833
남양주(퍼9),2026-09-18,16:47,100000,golfpang,,,18홀,tr_220211254
라싸,2026-09-18,18:35,139000,golfpang,,,18홀,tr_220349193
포레스트힐,2026-09-18,18:52,120000,golfpang,,,18홀,tr_220324833
라싸,2026-09-18,17:39,139000,golfpang,,,18홀,tr_220324910
포레스트힐,2026-09-18,18:31,130000,golfpang,,,18홀,tr_220207514
필로스,2026-09-18,18:00,130000,golfpang,,,18홀,tr_220207517
라싸,2026-09-18,17:53,139000,golfpang,,,18홀,tr_220207489
파주,2026-09-18,18:44,160000,golfpang,,,18홀,tr_220207512
파주,2026-09-18,18:44,160000,golfpang,,,18홀,tr_219770936
라싸,2026-09-18,17:39,139000,golfpang,,,18홀,tr_219428701
한림광릉,2026-09-18,18:48,140000,golfpang,,,18홀,tr_220325810
포레스트힐,2026-09-18,18:31,130000,golfpang,,,18홀,tr_218857538
파주,2026-09-18,18:23,160000,golfpang,,,18홀,tr_220211931
파주,2026-09-18,18:51,160000,golfpang,,,18홀,tr_220085763
베스트밸리-퍼9,2026-09-18,18:02,130000,golfpang,,,18홀,tr_220085458
한림광릉,2026-09-18,18:41,140000,golfpang,,,18홀,tr_219892736
파주타이거,2026-09-18,18:35,160000,golfpang,,,18홀,tr_220347492
파주타이거,2026-09-18,18:29,160000,golfpang,,,18홀,tr_220149216
파주,2026-09-18,18:51,160000,golfpang,,,18홀,tr_220150698
파주,2026-09-18,18:44,160000,golfpang,,,18홀,tr_220150699
한림광릉,2026-09-18,18:20,140000,golfpang,,,18홀,tr_219566499
한림광릉,2026-09-18,18:41,130000,golfpang,,,18홀,tr_220208813
라싸,2026-09-18,18:00,139000,golfpang,,,18홀,tr_220148525
라싸,2026-09-18,18:35,139000,golfpang,,,18홀,tr_220148526
라싸,2026-09-18,17:32,139000,golfpang,,,18홀,tr_220148524
파주,2026-09-18,18:44,160000,golfpang,,,18홀,tr_220207745
제이퍼블릭,2026-09-18,19:51,70000,golfpang,,,12홀,tr_220002001
제이퍼블릭,2026-09-18,19:16,70000,golfpang,,,12홀,tr_220001950
한림광릉,2026-09-18,18:41,130000,golfpang,,,18홀,tr_220100289
파주,2026-09-18,18:44,160000,golfpang,,,18홀,tr_220002091
한림광릉,2026-09-18,18:41,130000,golfpang,,,18홀,tr_220002101
파주타이거,2026-09-18,18:28,170000,golfpang,,,18홀,tr_219999574
라싸,2026-09-18,17:46,139000,golfpang,,,18홀,tr_219751112
세레니티-강촌,2026-09-18,18:21,110000,golfpang,,,18홀,tr_219791379
스프링베일-퍼9,2026-09-18,17:43,80000,golfpang,,,18홀,tr_220209222
